,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
483,51642677,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,12123.44,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
484,51864554,,,1.0,0.0,0.0,0.0,0.0,0.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,544.0,11029.41,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
485,51462957,Rawalpindi,1.0,4.0,5.0,1.0,2.0,2.0,2.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1906.0,12067.16,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
486,52021603,Rawalpindi,1.0,5.0,6.0,1.0,2.0,1.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,16531.96,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
487,51457531,Rawalpindi,2.0,4.0,6.0,1.0,2.0,1.0,1.65, For Sale,"Morgah, Rawalpindi, Punjab, ",Relatively New,1824.0,9046.05,Morgah,Punjab,Morgah,Houses
488,51626349,,,2.0,1.0,0.0,1.0,0.0,0.45, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,953.0,4721.93,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,
489,51613058,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13378.8,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
490,51612852,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,2.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11804.83,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
491,51609941,,,2.0,1.0,0.0,1.0,0.0,0.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,953.0,5246.59,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,
492,51609468,,,2.0,2.0,1.0,1.0,1.0,1.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1933.0,8018.62,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
493,52108330,,,2.0,2.0,0.0,1.0,0.0,0.45, For Sale,"Faizabad, Rawalpindi, Punjab, ",Moderately Old,1198.0,3756.26,Faizabad,Punjab,Faizabad,
494,49833954,Rawalpindi,1.0,5.0,7.0,1.0,2.0,1.0,2.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,15477.44,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
495,49890561,Rawalpindi,1.0,4.0,4.0,1.0,0.0,0.0,1.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,8394.54,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
496,52061439,Rawalpindi,,6.0,6.0,1.0,2.0,2.0,8.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,15151.52,Bahria Town Phase 1,Punjab,Bahria Town Rawalpindi,Houses
497,51921618,Rawalpindi,,,,,,,0.55, For Sale,"Caltex Road, Rawalpindi, Punjab, ",Undefined,681.0,8076.36,Caltex Road,Punjab,Caltex Road,Houses
498,51763234,Rawalpindi,,4.0,4.0,1.0,1.0,1.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1906.0,9706.19,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
499,52021735,Rawalpindi,1.0,4.0,5.0,1.0,1.0,1.0,1.65, For Sale,"Raheemabad, Rawalpindi, Punjab, ",Relatively New,1361.0,12123.44,Raheemabad,Punjab,Raheemabad,Houses
500,51290745,Rawalpindi,,3.0,3.0,0.0,1.0,0.0,0.98, For Sale,"Dhok Sayedan Road, Rawalpindi, Punjab, ",Relatively New,1334.0,7346.33,Dhok Sayedan Road,Punjab,Dhok Sayedan Road,Houses
501,52064873,Rawalpindi,2.0,5.0,5.0,1.0,2.0,1.0,5.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,20205.73,Bahria Safari Valley ,Punjab,Bahria Town Rawalpindi,Houses
502,52065862,Rawalpindi,,5.0,7.0,2.0,3.0,2.0,15.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,5445.0,27548.21,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
503,52066416,,,1.0,1.0,0.0,1.0,0.0,0.42, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,490.0,8571.43,Midway Commercial,Punjab,Bahria Town Rawalpindi,
504,50778281,Rawalpindi,2.0,3.0,4.0,2.0,1.0,1.0,5.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Moderately Old,4900.0,12040.82,Bahria Town ,Punjab,Bahria Town Rawalpindi,Houses
505,49738863,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,1906.0,11017.84,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
506,48833206,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.3, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,15797.21,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
507,51932621,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3267.0,13008.88,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
508,52104648,Rawalpindi,,,,,,,1.44, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Undefined,1361.0,10580.46,Airport Housing Society,Punjab,Airport Housing Society,Houses
509,51085480,Rawalpindi,1.0,3.0,3.0,2.0,1.0,0.0,1.65, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Moderately Old,1634.0,10097.92,Airport Housing Society,Punjab,Airport Housing Society,Houses
510,52078566,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,3.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13225.57,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
511,51327757,Rawalpindi,2.0,5.0,7.0,1.0,2.0,2.0,11.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,21487.6,Bahria Town Phase 3,Punjab,Bahria Town Rawalpindi,Houses
512,52103317,Rawalpindi,,4.0,5.0,0.0,1.0,1.0,14.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,8168.0,18119.49,Bahria Intellectual Village,Punjab,Bahria Town Rawalpindi,Houses
513,49257192,Rawalpindi,2.0,5.0,6.0,1.0,2.0,2.0,2.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14165.79,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
514,52051982,Rawalpindi,1.0,3.0,3.0,0.0,2.0,0.0,2.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,18368.85,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
515,52107980,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,16.8, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,5445.0,30853.99,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
516,50274632,Rawalpindi,,9.0,10.0,1.0,3.0,1.0,7.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,13774.1,Bahria Town Phase 4,Punjab,Bahria Town Rawalpindi,Houses
517,50311394,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,2.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1906.0,10493.18,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
518,50805014,Rawalpindi,,5.0,6.0,1.0,2.0,0.0,4.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3185.0,14128.73,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
519,37107033,Rawalpindi,,5.0,7.0,1.0,2.0,1.0,3.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,11021.31,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
520,52107866,Rawalpindi,2.0,5.0,6.0,1.0,2.0,2.0,2.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,10653.93,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
521,50441814,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.25, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11804.83,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
522,52060102,Rawalpindi,1.0,4.0,4.0,1.0,1.0,1.0,1.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,1361.0,12123.44,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
523,49398742,Rawalpindi,2.0,5.0,7.0,0.0,2.0,0.0,4.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,18001.47,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,Houses
524,52055755,Rawalpindi,3.0,5.0,7.0,1.0,2.0,0.0,5.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,21675.24,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
525,50456729,Rawalpindi,2.0,5.0,6.0,1.0,2.0,2.0,2.1, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,11017.84,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
526,52048183,Rawalpindi,,,,,,,6.5, For Sale,"Pindora, Rawalpindi, Punjab, ",Undefined,1906.0,34102.83,7th Road,Punjab,Pindora,Houses
527,51413261,,1.0,2.0,2.0,1.0,1.0,1.0,4.2, For Sale,"Askari 14, Rawalpindi, Punjab, ",Relatively New,3866.0,10863.94,Askari 14,Punjab,Askari 14,
528,51646383,Rawalpindi,,3.0,4.0,0.0,1.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,1361.0,13592.95,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
529,52013429,Rawalpindi,,,,,,,7.5, For Sale,"Chaklala Scheme, Rawalpindi, Punjab, ",Undefined,3812.0,19674.71,Chaklala Scheme 3,Punjab,Chaklala Scheme,Houses
530,48610130,Rawalpindi,2.0,3.0,4.0,1.0,1.0,1.0,1.6, For Sale,"Airport Housing Society, Rawalpindi, Punjab, ",Relatively New,1634.0,9791.92,Airport Housing Society ,Punjab,Airport Housing Society,Houses
531,51719380,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,17450.4,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
532,51368270,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,3267.0,15151.52,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
533,51665750,Rawalpindi,,5.0,6.0,0.0,2.0,0.0,3.35, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,12307.13,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
534,51080420,Rawalpindi,,6.0,9.0,1.0,2.0,1.0,5.9, For Sale,"Media Town, Rawalpindi, Punjab, ",Relatively New,3376.0,17476.3,Media Town,Punjab,Media Town,Houses
535,51591308,Rawalpindi,,5.0,6.0,1.0,2.0,1.0,3.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Undefined,2722.0,13776.63,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
536,52037474,Rawalpindi,,3.0,3.0,0.0,1.0,0.0,1.05, For Sale,"Adiala Road, Rawalpindi, Punjab, ",Relatively New,1089.0,9641.87,Snober City,Punjab,Adiala Road,Houses
537,50131944,,2.0,1.0,1.0,1.0,1.0,1.0,0.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,790.0,10759.49,Bahria Paradise,Punjab,Bahria Town Rawalpindi,
538,52107863,Rawalpindi,,0.0,0.0,0.0,0.0,0.0,3.5, For Sale,"Askari 4, Rawalpindi, Punjab, ",Undefined,2722.0,12858.19,Askari 4,Punjab,Askari 4,Houses
539,52107797,,,0.0,0.0,0.0,0.0,0.0,4.0, For Sale,"Askari 4, Rawalpindi, Punjab, ",Undefined,2722.0,14695.08,Askari 4,Punjab,Askari 4,
540,50667432,Rawalpindi,1.0,3.0,4.0,1.0,1.0,2.0,1.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,11388.68,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
541,50623636,Rawalpindi,3.0,5.0,6.0,2.0,2.0,2.0,6.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,12396.69,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
542,50588811,Rawalpindi,3.0,5.0,7.0,2.0,2.0,1.0,7.55, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,13865.93,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
543,51049644,Rawalpindi,2.0,3.0,4.0,1.0,2.0,1.0,1.6, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1634.0,9791.92,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
544,51977067,Rawalpindi,,,,,,,2.1, For Sale,"Misryal Road, Rawalpindi, Punjab, ",Undefined,1525.0,13770.49,Officer Colony,Punjab,Misryal Road,Houses
545,51520534,Rawalpindi,,,,,,,2.28, For Sale,"Gulshan Abad, Rawalpindi, Punjab, ",Undefined,2722.0,8376.19,Gulshan Abad,Punjab,Gulshan Abad,Houses
546,48767778,Rawalpindi,1.0,5.0,6.0,1.0,2.0,1.0,1.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,12490.82,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
547,51677772,,1.0,1.0,2.0,2.0,1.0,0.0,1.4, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",New Property,980.0,14285.71,Bahria Heights,Punjab,Bahria Town Rawalpindi,
548,51869650,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,10470.24,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
549,52047466,Rawalpindi,3.0,5.0,7.0,1.0,2.0,0.0,15.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Under Construction,5445.0,27548.21,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
550,52046986,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,5.9, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,21675.24,Bahria Greens ,Punjab,Bahria Town Rawalpindi,Houses
551,51539446,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,18.0, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,5445.0,33057.85,Bahria Town Phase 2,Punjab,Bahria Town Rawalpindi,Houses
552,52044719,Rawalpindi,5.0,5.0,6.0,1.0,2.0,2.0,4.95, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,18185.16,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
553,50639959,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,4.75, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,17450.4,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
554,50038434,Rawalpindi,3.0,5.0,6.0,1.0,2.0,1.0,3.7, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,13592.95,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
555,52103427,Rawalpindi,1.0,3.0,4.0,1.0,2.0,0.0,1.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,13592.95,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
556,52103370,Rawalpindi,1.0,3.0,4.0,1.0,1.0,0.0,1.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,12123.44,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
557,52103402,Rawalpindi,1.0,3.0,4.0,1.0,1.0,1.0,1.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1361.0,11021.31,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
558,52088802,Rawalpindi,5.0,5.0,7.0,1.0,1.0,2.0,1.55, For Sale,"Gulraiz Housing Scheme, Rawalpindi, Punjab, ",Relatively New,1525.0,10163.93,Gulraiz Housing Scheme,Punjab,Gulraiz Housing Scheme,Houses
559,52093548,,4.0,5.0,6.0,2.0,2.0,1.0,0.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,817.0,6119.95,Bahria Town Phase 7,Punjab,Bahria Town Rawalpindi,
560,51401671,Rawalpindi,1.0,5.0,7.0,1.0,2.0,1.0,2.65, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,13903.46,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
561,51381073,Rawalpindi,2.0,5.0,6.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,1906.0,14952.78,Bahria Town Phase 8 ,Punjab,Bahria Town Rawalpindi,Houses
562,51352176,Rawalpindi,2.0,5.0,7.0,1.0,2.0,1.0,3.5, For Sale,"Bahria Town Rawalpindi, Rawalpindi, Punjab, ",Relatively New,2722.0,12858.19,Bahria Town Phase 8,Punjab,Bahria Town Rawalpindi,Houses
563,51733025,Lahore,,4.0,5.0,1.0,2.0,1.0,1.7,,"Park View City, Lahore, Punjab, ",Relatively New,,,Park View City,Punjab,Park View City,Houses
564,52041488,Lahore,3.0,5.0,6.0,1.0,2.0,1.0,7.5, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,13774.1,DHA Phase 6 ,Punjab,DHA Defence,Houses
565,51956162,Lahore,,,,,,,6.5, For Sale,"LDA Avenue, Lahore, Punjab, ",Undefined,5445.0,11937.56,LDA Avenue,Punjab,LDA Avenue,Houses
566,51873010,Lahore,4.0,5.0,6.0,2.0,3.0,3.0,7.95, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,6534.0,12167.13,DHA Phase 6 ,Punjab,DHA Defence,Houses
567,51998644,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,2.05, For Sale,"Park View City, Lahore, Punjab, ",Undefined,1361.0,15062.45,Park View City ,Punjab,Park View City,Houses
568,51990962,Lahore,1.0,3.0,4.0,0.0,2.0,1.0,1.9, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,13960.32,DHA 9 Town,Punjab,DHA Defence,Houses
569,51377599,,,1.0,1.0,1.0,1.0,0.0,0.5, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,381.0,13123.36,Gulberg,Punjab,Gulberg,
570,52039544,Lahore,,5.0,6.0,1.0,2.0,1.0,9.0, For Sale,"PCSIR Housing Scheme, Lahore, Punjab, ",Undefined,5445.0,16528.93,PCSIR Housing Scheme Phase 2,Punjab,PCSIR Housing Scheme,Houses
571,52076026,Lahore,4.0,5.0,6.0,2.0,3.0,2.0,6.75, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,5445.0,12396.69,DHA Phase 7,Punjab,DHA Defence,Houses
572,51975362,Lahore,,8.0,8.0,1.0,3.0,2.0,8.5, For Sale,"Thokar Niaz Baig, Lahore, Punjab, ",Under Construction,5445.0,15610.65,Thokar Niaz Baig,Punjab,Thokar Niaz Baig,Houses
573,52023283,Lahore,3.0,5.0,7.0,1.0,2.0,2.0,2.97, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,10911.09,Bahria Town ,Punjab,Bahria Town,Houses
574,52097590,Lahore,2.0,5.0,6.0,2.0,2.0,2.0,5.99, For Sale,"DHA Defence, Lahore, Punjab, ",Under Construction,2722.0,22005.88,DHA Phase 5 ,Punjab,DHA Defence,Houses
575,51611705,,1.0,3.0,1.0,1.0,1.0,1.0,3.85, For Sale,"Askari, Lahore, Punjab, ",Undefined,2722.0,14144.01,Askari 10,Punjab,Askari,
576,52093607,,,4.0,4.0,0.0,2.0,1.0,4.0, For Sale,"Bedian Road, Lahore, Punjab, ",Relatively New,32670.0,1224.36,Bedian Road,Punjab,Bedian Road,
577,52115793,Lahore,4.0,5.0,6.0,2.0,3.0,2.0,8.15, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,14967.86,DHA Phase 5,Punjab,DHA Defence,Houses
578,50314241,,1.0,3.0,4.0,1.0,1.0,1.0,2.1, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,735.0,28571.43,The Opus Luxury Residence,Punjab,Gulberg,
579,52107762,Lahore,1.0,4.0,5.0,1.0,2.0,1.0,2.55, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1361.0,18736.22,Dream Gardens ,Punjab,Defence Road,Houses
580,52095674,Lahore,1.0,4.0,4.0,1.0,2.0,1.0,1.45, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,10653.93,Park View City ,Punjab,Park View City,Houses
581,52023814,Lahore,,5.0,6.0,1.0,2.0,1.0,3.15, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,2722.0,11572.37,Bahria Town ,Punjab,Bahria Town,Houses
582,52020374,Lahore,3.0,5.0,7.0,1.0,2.0,2.0,5.18, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,5445.0,9513.31,Bahria Town ,Punjab,Bahria Town,Houses
583,52021623,Lahore,3.0,5.0,7.0,1.0,2.0,2.0,2.95, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,10837.62,Bahria Town ,Punjab,Bahria Town,Houses
584,51822957,,1.0,3.0,3.0,1.0,1.0,1.0,7.0, For Sale,"Bedian Road, Lahore, Punjab, ",New Property,16335.0,4285.28,Bedian Road,Punjab,Bedian Road,
585,52116253,Lahore,,3.0,3.0,0.0,2.0,0.0,0.75, For Sale,"Shah Kamal Road, Lahore, Punjab, ",Undefined,544.0,13786.76,Shah Kamal Road,Punjab,Shah Kamal Road,Houses
586,51906700,,10.0,4.0,5.0,2.0,1.0,1.0,4.6, For Sale,"Bedian Road, Lahore, Punjab, ",Relatively New,43560.0,1056.01,Bedian Road,Punjab,Bedian Road,
587,51906969,,1.0,2.0,3.0,1.0,1.0,1.0,10.5, For Sale,"Bedian Road, Lahore, Punjab, ",Relatively New,43560.0,2410.47,Bedian Road,Punjab,Bedian Road,
588,51993442,,,0.0,1.0,1.0,0.0,1.0,0.43, For Sale,"Bahria Town, Lahore, Punjab, ",Undefined,327.0,13149.85,Bahria Town ,Punjab,Bahria Town,
589,51984699,Lahore,,5.0,6.0,1.0,2.0,1.0,2.95, For Sale,"Bahria Town, Lahore, Punjab, ",Relatively New,2722.0,10837.62,Bahria Town ,Punjab,Bahria Town,Houses
590,51723717,Lahore,2.0,5.0,6.0,1.0,1.0,1.0,2.19, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,1361.0,16091.11,DHA 9 Town,Punjab,DHA Defence,Houses
591,48796859,,1.0,1.0,1.0,1.0,1.0,0.0,5.0,,"Gulberg, Lahore, Punjab, ",Relatively New,,,Gulberg 3,Punjab,Gulberg,
592,51942520,Lahore,4.0,5.0,6.0,0.0,0.0,0.0,6.31, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,11588.61,DHA Phase 7 ,Punjab,DHA Defence,Houses
593,52077281,Lahore,,3.0,3.0,0.0,1.0,1.0,1.12, For Sale,Khayaban,Undefined,1361.0,8229.24,Khayaban,Punjab,Khayaban,Houses
594,51323487,Lahore,1.0,3.0,3.0,0.0,1.0,1.0,1.59, For Sale,"GT Road, Lahore, Punjab, ",Moderately Old,1361.0,11682.59,Al Ahmad,Punjab,GT Road,Houses
595,51442925,Lahore,1.0,5.0,5.0,1.0,2.0,0.0,3.3, For Sale,"GT Road, Lahore, Punjab, ",Relatively New,2042.0,16160.63,Bismillah Housing Scheme,Punjab,GT Road,Houses
596,52045164,Lahore,2.0,4.0,5.0,1.0,2.0,1.0,2.25, For Sale,"Park View City, Lahore, Punjab, ",Relatively New,1361.0,16531.96,Park View City,Punjab,Park View City,Houses
597,51880713,Lahore,4.0,5.0,6.0,2.0,2.0,2.0,7.45, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,6534.0,11401.9,DHA Phase 6 ,Punjab,DHA Defence,Houses
598,51986908,Lahore,1.0,4.0,5.0,1.0,2.0,1.0,2.35, For Sale,"Defence Road, Lahore, Punjab, ",Relatively New,1361.0,17266.72,Dream Gardens Phase 1 ,Punjab,Defence Road,Houses
599,52003911,Lahore,3.0,5.0,6.0,1.0,2.0,1.0,1.8, For Sale,"Paragon City, Lahore, Punjab, ",Relatively New,1361.0,13225.57,Imperial Garden Homes,Punjab,Paragon City,Houses
600,50130070,,,5.0,2.0,2.0,1.0,1.0,5.2, For Sale,"Gulberg, Lahore, Punjab, ",Undefined,2695.0,19294.99,Gulberg,Punjab,Gulberg,
601,50869530,,,1.0,2.0,2.0,1.0,2.0,3.6, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,1443.0,24948.02,MM Al Ahmadam Road,Punjab,Gulberg,
602,51447280,,,6.0,6.0,0.0,2.0,0.0,0.91, For Sale,"Gulberg, Lahore, Punjab, ",Relatively New,436.0,20871.56,Gulberg,Punjab,Gulberg,
603,51896092,,2.0,2.0,3.0,2.0,1.0,0.0,3.5, For Sale,"Bedian Road, Lahore, Punjab, ",Undefined,21780.0,1606.98,Bedian Road,Punjab,Bedian Road,
604,51040739,Lahore,4.0,6.0,7.0,2.0,2.0,2.0,25.0, For Sale,"DHA Defence, Lahore, Punjab, ",Relatively New,5445.0,45913.68,DHA Phase 6,Punjab,DHA Defence,Houses
