Unnamed: 0,House Number,City,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society,property Type
1234,51879461,Lahore,1.0,5.0,6.0,1.0,2.0,1.0,2.3, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1634.0,14076.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
1235,51928566,Lahore,1.0,5.0,6.0,1.0,2.0,1.0,2.28, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1634.0,13953.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
1236,52076895,Lahore,1.0,5.0,6.0,1.0,2.0,0.0,1.88, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1361.0,13813.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
1237,52077022,Lahore,1.0,5.0,6.0,1.0,2.0,0.0,2.25, For Sale,"Al Rehman Garden, Lahore, Punjab, ",Relatively New,1634.0,13770.0,Al Ahmad Rehman Garden Phase 2,Punjab,Al Rehman Garden,Houses
1238,51089604,Karachi,,2.0,2.0,0.0,2.0,0.0,0.74, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,954.0,7757.0,Bahria Town ,Sindh,Bahria Town Karachi,Flats
1239,52118856,Karachi,,5.0,5.0,1.0,2.0,1.0,3.0, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",New Property,2448.0,12255.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1240,50351897,Karachi,,2.0,2.0,0.0,1.0,1.0,1.05, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,1233.0,8516.0,Scheme 33,Sindh,Scheme 33,Flats
1241,52118409,Karachi,,3.0,3.0,1.0,1.0,1.0,1.76, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1800.0,9778.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1243,52131585,Karachi,1.0,3.0,4.0,0.0,1.0,1.0,3.5, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1746.0,20046.0,Bukhari Commercial Area,Sindh,DHA Defence,Flats
1244,52079001,Karachi,,4.0,4.0,0.0,0.0,0.0,4.5, For Sale,Gulshan,Undefined,2250.0,20000.0,Sharfabad,Sindh,Gulshan,Flats
1245,52014292,Karachi,,3.0,3.0,1.0,1.0,1.0,2.35, For Sale,"North Nazimabad, Karachi, Sindh, ",Relatively New,2070.0,11353.0,North Nazimabad ,Sindh,North Nazimabad,Lower
1246,51879719,Karachi,2.0,5.0,7.0,1.0,1.0,1.0,10.0, For Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh, ",New Property,3501.0,28563.0,Navy Housing Scheme Karsaz,Sindh,Navy Housing Scheme Karsaz,Flats
1247,52030914,Karachi,1.0,3.0,4.0,1.0,1.0,1.0,3.3, For Sale," Island, Karachi, Sindh, ",New Property,1899.0,17378.0,Bath Island,Sindh, Island,Flats
1248,50045963,Karachi,,3.0,3.0,0.0,1.0,0.0,1.0, For Sale,Gulistan,Relatively New,999.0,10010.0,Gulistan,Sindh,Gulistan,Flats
1249,52091399,Karachi,,3.0,3.0,0.0,1.0,0.0,1.4, For Sale,"Clifton, Karachi, Sindh, ",Undefined,1647.0,8500.0,Clifton ,Sindh,Clifton,Flats
1250,52115983,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,1.15, For Sale,"Clifton, Karachi, Sindh, ",New Property,999.0,11512.0,Clifton ,Sindh,Clifton,Flats
1251,52004353,Karachi,2.0,5.0,6.0,1.0,2.0,1.0,10.5, For Sale,"DHA Defence, Karachi, Sindh, ",Moderately Old,4500.0,23333.0,DHA Phase 5,Sindh,DHA Defence,Houses
1253,51875209,Karachi,,5.0,5.0,1.0,2.0,1.0,6.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,4500.0,14111.0,Bahria Hills,Sindh,Bahria Town Karachi,Houses
1254,51977406,Karachi,1.0,3.0,4.0,1.0,1.0,1.0,3.6, For Sale,"Jamshed Town, Karachi, Sindh, ",New Property,1503.0,23952.0,PECHS Block 2,Sindh,Jamshed Town,Flats
1256,52136223,Karachi,,9.0,10.0,0.0,2.0,0.0,11.0, For Sale,Gulistan,Undefined,3600.0,30556.0,Gulistan,Sindh,Gulistan,Houses
1259,52041012,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,0.75, For Sale,"Malir, Karachi, Sindh, ",Relatively New,684.0,10965.0,Falaknaz Presidency,Sindh,Malir,Flats
1260,52029270,Karachi,20.0,3.0,3.0,0.0,1.0,1.0,2.15, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1503.0,14305.0,DHA Phase 6,Sindh,DHA Defence,Flats
1261,51379349,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,7.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,3150.0,24762.0,Falcon Complex New Malir,Sindh,Malir,Houses
1263,52020553,Karachi,2.0,4.0,4.0,1.0,2.0,1.0,1.85, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,1080.0,17130.0,Gulshan,Sindh,Gadap Town,Houses
1264,51924984,Karachi,,4.0,4.0,0.0,1.0,1.0,5.0, For Sale,"Jamshed Town, Karachi, Sindh, ",Undefined,2250.0,22222.0,PECHS Block 2,Sindh,Jamshed Town,Lower
1265,52093451,Karachi,1.0,4.0,4.0,0.0,1.0,0.0,5.5, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,2403.0,22888.0,PECHS Block 2,Sindh,Jamshed Town,Upper
1266,52095758,Karachi,2.0,2.0,2.0,1.0,1.0,1.0,0.93, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,8267.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1267,52041718,Karachi,3.0,3.0,4.0,3.0,2.0,1.0,1.15, For Sale,Gulistan,Old Property,1179.0,9754.0,Gulistan,Sindh,Gulistan,Flats
1268,50729956,Karachi,3.0,6.0,4.0,0.0,2.0,0.0,15.0, For Sale,"Jamshed Town, Karachi, Sindh, ",Old Property,5400.0,27778.0,PECHS Block 2,Sindh,Jamshed Town,Houses
1269,50792559,Karachi,1.0,4.0,5.0,2.0,2.0,0.0,7.0, For Sale,"Jamshed Town, Karachi, Sindh, ",Moderately Old,1800.0,38889.0,PECHS Block 2,Sindh,Jamshed Town,Houses
1271,49698455,Karachi,25.0,2.0,2.0,1.0,1.0,1.0,2.15, For Sale,"Malir, Karachi, Sindh, ",New Property,1350.0,15926.0,Saima Jinnah Avenue,Sindh,Malir,Flats
1272,51204558,Karachi,2.0,4.0,6.0,1.0,1.0,1.0,5.5, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,2799.0,19650.0,Clifton ,Sindh,Clifton,Flats
1273,52087203,Karachi,,6.0,7.0,0.0,2.0,0.0,8.0, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,3600.0,22222.0,Gulshan,Sindh,Gadap Town,Houses
1274,52093454,Karachi,2.0,6.0,7.0,1.0,2.0,1.0,3.25, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,1800.0,18056.0,Gulshan,Sindh,Gadap Town,Houses
1275,52061911,Karachi,1.0,3.0,3.0,1.0,2.0,0.0,7.5, For Sale,"Gadap Town, Karachi, Sindh, ",Relatively New,5805.0,12920.0,Gulshan,Sindh,Gadap Town,Houses
1276,52125324,Karachi,15.0,4.0,5.0,0.0,2.0,1.0,3.25, For Sale,"North Karachi, Karachi, Sindh, ",Old Property,1080.0,30093.0,North Karachi,Sindh,North Karachi,Houses
1277,51962338,Karachi,4.0,5.0,5.0,1.0,1.0,1.0,8.9, For Sale,"Cantt, Karachi, Sindh, ",New Property,4500.0,19778.0,Askari 5 ,Sindh,Cantt,Houses
1278,51622603,Karachi,,3.0,3.0,0.0,1.0,0.0,3.45, For Sale,"Cantt, Karachi, Sindh, ",Undefined,2403.0,14357.0,Askari 5 ,Sindh,Cantt,Flats
1280,52012950,Karachi,,3.0,3.0,0.0,0.0,0.0,3.35, For Sale,"DHA Defence, Karachi, Sindh, ",Under Construction,1575.0,21270.0,Al Ahmad,Sindh,DHA Defence,Flats
1281,50572152,Karachi,3.0,6.0,6.0,0.0,0.0,0.0,8.0, For Sale,Old Ravians Co,Relatively New,3600.0,22222.0,Old Ravians Co,Sindh,Old Ravians Co,Houses
1282,51951905,Karachi,,3.0,3.0,0.0,1.0,0.0,2.3, For Sale,"Jinnah Avenue, Karachi, Sindh, ",Undefined,1629.0,14119.0,Jinnah Avenue,Sindh,Jinnah Avenue,Flats
1283,52067311,Karachi,,3.0,3.0,0.0,1.0,0.0,4.0, For Sale,"Cantt, Karachi, Sindh, ",Undefined,2601.0,15379.0,Askari 5 ,Sindh,Cantt,Flats
1284,52067310,Karachi,,3.0,3.0,0.0,1.0,0.0,4.15, For Sale,"Cantt, Karachi, Sindh, ",Undefined,2601.0,15955.0,Askari 5 ,Sindh,Cantt,Flats
1285,52067313,Karachi,,3.0,3.0,0.0,1.0,0.0,4.8, For Sale,"Cantt, Karachi, Sindh, ",Undefined,3303.0,14532.0,Askari 5 ,Sindh,Cantt,Flats
1286,51877658,Karachi,,3.0,3.0,1.0,1.0,0.0,2.2, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1800.0,12222.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1287,51163939,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,4.05, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,15000.0,Askari 5 ,Sindh,Cantt,Flats
1288,52115873,Karachi,,5.0,5.0,1.0,2.0,1.0,3.3, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2448.0,13480.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1291,52009731,Karachi,,2.0,2.0,0.0,1.0,1.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,954.0,7862.0,Bahria Apartments,Sindh,Bahria Town Karachi,Flats
1292,52068082,Karachi,2.0,5.0,5.0,1.0,1.0,1.0,7.83, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,23200.0,Askari 5 ,Sindh,Cantt,Houses
1293,52134301,Karachi,1.0,2.0,3.0,1.0,1.0,1.0,0.9, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,999.0,9009.0,Scheme 33,Sindh,Scheme 33,Flats
1294,52134275,Karachi,1.0,3.0,3.0,1.0,1.0,1.0,0.9, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,999.0,9009.0,Sector 25,Sindh,Scheme 33,Flats
1296,52062974,Karachi,1.0,2.0,2.0,0.0,1.0,0.0,2.0, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1080.0,18519.0,North Karachi ,Sindh,North Karachi,Houses
1297,52057775,Karachi,2.0,5.0,6.0,1.0,2.0,1.0,3.5, For Sale,"Naya Nazimabad, Karachi, Sindh, ",Relatively New,1440.0,24306.0,Naya Nazimabad ,Sindh,Naya Nazimabad,Houses
1299,51894777,Karachi,2.0,6.0,7.0,1.0,1.0,1.0,2.8, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2448.0,11438.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1301,48689613,Karachi,1.0,2.0,3.0,1.0,1.0,1.0,3.1, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1251.0,24780.0,Clifton ,Sindh,Clifton,Flats
1302,48689608,Karachi,,3.0,1.0,1.0,1.0,1.0,4.75, For Sale,"Clifton, Karachi, Sindh, ",Undefined,2097.0,22651.0,Clifton ,Sindh,Clifton,Flats
1303,52133707,Karachi,,3.0,3.0,1.0,2.0,1.0,2.0, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2115.0,9456.0,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1304,51877668,Karachi,1.0,2.0,2.0,0.0,1.0,2.0,1.33, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Old Property,1368.0,9722.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1305,45138560,Karachi,2.0,5.0,5.0,1.0,2.0,1.0,6.0, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,17778.0,Askari 6,Sindh,Cantt,Houses
1306,44838384,Karachi,2.0,5.0,1.0,1.0,1.0,1.0,6.2, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,18370.0,Askari 6,Sindh,Cantt,Houses
1307,52093386,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,4.9, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,2700.0,18148.0,PECHS Block 2,Sindh,Jamshed Town,Upper
1309,52101693,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,2.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1800.0,12222.0,DHA Phase 5,Sindh,DHA Defence,Flats
1310,51805050,Karachi,3.0,7.0,7.0,0.0,1.0,1.0,16.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,36667.0,DHA Phase 8,Sindh,DHA Defence,Houses
1311,51561329,Karachi,,2.0,2.0,1.0,1.0,2.0,1.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1098.0,10929.0,DHA Phase 2 Extension,Sindh,DHA Defence,Flats
1312,51951989,Karachi,1.0,3.0,3.0,2.0,1.0,2.0,8.0, For Sale," Island, Karachi, Sindh, ",Relatively New,2304.0,34722.0,Bath Island,Sindh, Island,Flats
1313,51877670,Karachi,3.0,4.0,4.0,1.0,1.0,1.0,1.78, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",New Property,3150.0,5651.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1316,52034857,Karachi,2.0,5.0,6.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1317,52011323,Karachi,2.0,5.0,6.0,0.0,0.0,0.0,8.25, For Sale,Gulshan,New Property,3600.0,22917.0,Gulshan,Sindh,Gulshan,Houses
1318,51986548,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,3.82, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,14148.0,Askari 5 ,Sindh,Cantt,Flats
1319,52011360,Karachi,4.0,5.0,6.0,2.0,2.0,2.0,1.45, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,1098.0,13206.0,Malir Cantonment,Sindh,Cantt,Flats
1320,51991079,Karachi,,4.0,4.0,1.0,1.0,1.0,1.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,3150.0,4444.0,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1321,49942061,Karachi,1.0,3.0,3.0,0.0,1.0,1.0,1.45, For Sale,Gulistan,New Property,1449.0,10007.0,Gulistan,Sindh,Gulistan,Flats
1322,48799899,Karachi,1.0,6.0,8.0,1.0,2.0,2.0,7.5, For Sale,Gulistan,New Property,2700.0,27778.0,Gulistan,Sindh,Gulistan,Houses
1324,46085146,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,1.85, For Sale,Gulistan,Relatively New,1980.0,9343.0,Gulistan,Sindh,Gulistan,Upper
1325,51877671,Karachi,3.0,5.0,5.0,1.0,2.0,1.0,4.05, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,4500.0,9000.0,Bahria Paradise,Sindh,Bahria Town Karachi,Houses
1326,50836828,Karachi,1.0,4.0,5.0,0.0,2.0,0.0,4.25, For Sale,"North Karachi, Karachi, Sindh, ",New Property,2160.0,19676.0,North Karachi,Sindh,North Karachi,Houses
1327,52011390,Karachi,,0.0,0.0,0.0,0.0,0.0,1.6, For Sale,"Malir, Karachi, Sindh, ",Undefined,1098.0,14572.0,Roomi Residency,Sindh,Malir,Flats
1328,52098180,Karachi,,3.0,3.0,1.0,1.0,1.0,1.32, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,11733.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1330,52091169,Karachi,,4.0,4.0,0.0,0.0,0.0,8.65, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,3600.0,24028.0,DHA Phase 4,Sindh,DHA Defence,Houses
1331,51746574,Karachi,,5.0,5.0,0.0,1.0,1.0,2.7, For Sale,Gulistan,Undefined,1350.0,20000.0,Gulistan,Sindh,Gulistan,Houses
1332,51938189,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,2.0, For Sale,Gulistan,Relatively New,1449.0,13803.0,Gulistan,Sindh,Gulistan,Flats
1333,51925067,Karachi,1.0,3.0,3.0,2.0,1.0,1.0,2.25, For Sale,Gulistan,Old Property,1647.0,13661.0,Gulistan,Sindh,Gulistan,Flats
1335,51988199,Karachi,3.0,3.0,3.0,1.0,2.0,1.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Moderately Old,1125.0,6667.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1336,52041848,Karachi,,5.0,5.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2448.0,11642.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1337,25757819,Karachi,1.0,1.0,1.0,1.0,1.0,2.0,9.5, For Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh, ",Relatively New,4203.0,22603.0,Navy Housing Scheme Karsaz,Sindh,Navy Housing Scheme Karsaz,Flats
1338,52014665,Karachi,2.0,3.0,4.0,1.0,1.0,1.0,1.42, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6714.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1339,52070403,Karachi,4.0,2.0,2.0,2.0,1.0,1.0,2.4, For Sale,"Defence View Society, Karachi, Sindh, ",Undefined,1755.0,13675.0,Defence View Society,Sindh,Defence View Society,Flats
1340,46892219,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,2.7, For Sale,Gulistan,Relatively New,2403.0,11236.0,Gulistan,Sindh,Gulistan,Flats
1342,52077863,Karachi,,4.0,6.0,1.0,2.0,1.0,3.98, For Sale,"Saadi Road, Karachi, Sindh, ",Undefined,3600.0,11056.0,Tulip Tower,Sindh,Saadi Road,Flats
1343,52125628,Karachi,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2403.0,9363.0,North Nazimabad ,Sindh,North Nazimabad,Flats
1344,49821282,Karachi,1.0,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1647.0,13661.0,Clifton ,Sindh,Clifton,Flats
1345,51966816,Karachi,400.0,4.0,4.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1346,52098384,Karachi,3.0,6.0,7.0,0.0,2.0,2.0,4.0, For Sale,Gulistan,Relatively New,1080.0,37037.0,Gulistan,Sindh,Gulistan,Houses
1347,52067734,Karachi,,2.0,2.0,0.0,1.0,0.0,2.6, For Sale,Gulshan,Under Construction,1098.0,23679.0,Bahadurabad,Sindh,Gulshan,Upper
1348,52126802,Karachi,,9.0,10.0,1.0,2.0,1.0,6.75, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,3600.0,18750.0,Saadi Town ,Sindh,Scheme 33,Houses
1349,52129800,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,2.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1800.0,13333.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1350,52125579,Karachi,,4.0,4.0,0.0,1.0,0.0,2.9, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2160.0,13426.0,North Nazimabad ,Sindh,North Nazimabad,Lower
1352,52122652,Karachi,,0.0,0.0,0.0,0.0,0.0,0.95, For Sale,Gulshan,Undefined,801.0,11860.0,Sadaf Cooperative Housing Society,Sindh,Gulshan,Flats
1353,52130148,Karachi,3.0,6.0,8.0,1.0,2.0,1.0,0.58, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1098.0,5282.0,North Karachi ,Sindh,North Karachi,Flats
1354,51298140,Karachi,2.0,5.0,6.0,1.0,1.0,1.0,4.4, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,13037.0,Askari 6,Sindh,Cantt,Flats
1355,48087106,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,1422.0,37975.0,HMR Waterfront,Sindh,DHA Defence,Flats
1357,51940860,Karachi,1.0,0.0,0.0,0.0,0.0,0.0,3.2, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,1692.0,18913.0,Garden East,Sindh,Jamshed Town,Flats
1358,52125627,Karachi,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2403.0,9363.0,North Nazimabad ,Sindh,North Nazimabad,Flats
1359,52125580,Karachi,,2.0,2.0,0.0,1.0,0.0,0.7, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,954.0,7338.0,Nazimabad ,Sindh,Nazimabad,Flats
1362,52127075,Karachi,1.0,2.0,2.0,0.0,1.0,0.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6383.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1363,52132468,Karachi,,4.0,4.0,0.0,2.0,0.0,6.5, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2160.0,30093.0,Shadman Town ,Sindh,North Nazimabad,Houses
1364,52072107,Karachi,,4.0,4.0,0.0,2.0,0.0,2.0, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,3150.0,6349.0,Bahria Sports City,Sindh,Bahria Town Karachi,Houses
1365,47415417,Karachi,2.0,3.0,3.0,1.0,1.0,1.0,6.0, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,17778.0,Askari 6,Sindh,Cantt,Houses
1366,52025212,Karachi,,3.0,3.0,1.0,0.0,0.0,1.25, For Sale,Gulshan,Old Property,1296.0,9645.0,Gulshan,Sindh,Gulshan,Flats
1368,42475075,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,12.75, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,3204.0,39794.0,Emaar Panorama,Sindh,DHA Defence,Flats
1369,52061224,Karachi,4.0,6.0,6.0,1.0,2.0,2.0,9.25, For Sale,"DHA Defence, Karachi, Sindh, ",Moderately Old,4500.0,20556.0,DHA Phase 5,Sindh,DHA Defence,Houses
1372,51942728,Karachi,1.0,4.0,4.0,1.0,1.0,1.0,6.25, For Sale,"Jamshed Town, Karachi, Sindh, ",Moderately Old,2502.0,24980.0,PECHS Block 2,Sindh,Jamshed Town,Lower
1374,51900172,Karachi,2.0,6.0,7.0,1.0,2.0,1.0,3.85, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,2160.0,17824.0,Saadi Town,Sindh,Scheme 33,Houses
1376,52020162,Karachi,2.0,3.0,3.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,1368.0,9868.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1377,50921716,Karachi,4.0,4.0,4.0,2.0,2.0,0.0,2.1, For Sale,Gulistan,Relatively New,1080.0,19444.0,Gulistan,Sindh,Gulistan,Houses
1378,51722863,Karachi,2.0,4.0,5.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1379,48229014,Karachi,,0.0,0.0,0.0,1.0,0.0,14.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,32222.0,DHA Phase 6,Sindh,DHA Defence,Houses
1380,50174451,Karachi,,3.0,3.0,2.0,2.0,1.0,5.65, For Sale," Island, Karachi, Sindh, ",Relatively New,2115.0,26714.0,Bath Island,Sindh, Island,Flats
1381,51891902,Karachi,,3.0,3.0,0.0,2.0,2.0,14.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,32222.0,DHA Phase 6,Sindh,DHA Defence,Houses
1383,52102121,Karachi,1.0,5.0,7.0,1.0,3.0,1.0,13.0, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,28889.0,DHA Phase 8,Sindh,DHA Defence,Houses
1384,52079682,Karachi,2.0,6.0,7.0,2.0,2.0,2.0,14.75, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,32778.0,DHA Phase 6,Sindh,DHA Defence,Houses
1386,52021813,Karachi,2.0,5.0,5.0,1.0,1.0,1.0,9.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,4500.0,21778.0,Falcon Complex New Malir,Sindh,Malir,Houses
1387,51938721,Karachi,,3.0,3.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1388,52143268,Karachi,,4.0,4.0,0.0,1.0,0.0,2.3, For Sale,"DHA Defence, Karachi, Sindh, ",Old Property,1998.0,11512.0,DHA Phase 2 Extension,Sindh,DHA Defence,Flats
1389,50953726,Karachi,,3.0,3.0,2.0,1.0,0.0,2.9, For Sale,Gulshan,Relatively New,1980.0,14646.0,Gulshan,Sindh,Gulshan,Upper
1390,51954564,Karachi,,5.0,5.0,0.0,2.0,0.0,3.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2448.0,13685.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1391,49663553,Karachi,2.0,3.0,3.0,0.0,0.0,0.0,2.75, For Sale,Gulistan,Relatively New,1800.0,15278.0,Gulistan,Sindh,Gulistan,Flats
1394,52030038,Karachi,3.0,6.0,5.0,0.0,1.0,1.0,7.4, For Sale,"Malir, Karachi, Sindh, ",Relatively New,3150.0,23492.0,Falcon Complex New Malir,Sindh,Malir,Houses
1395,52121837,Karachi,,0.0,0.0,0.0,0.0,0.0,1.45, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2115.0,6856.0,Bahria Town ,Sindh,Bahria Town Karachi,Houses
1396,51983578,Karachi,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,Gulistan,New Property,2160.0,25000.0,Gulistan,Sindh,Gulistan,Houses
1398,51564423,Karachi,,4.0,5.0,0.0,2.0,0.0,2.2, For Sale,Gulshan,Undefined,1080.0,20370.0,Sadaf Cooperative Housing Society,Sindh,Gulshan,Houses
1399,51164362,Karachi,4.0,5.0,5.0,1.0,1.0,1.0,6.35, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,18815.0,Askari 6,Sindh,Cantt,Houses
1400,51622608,Karachi,,3.0,3.0,1.0,1.0,0.0,3.6, For Sale,"Cantt, Karachi, Sindh, ",Undefined,2403.0,14981.0,Askari 5 ,Sindh,Cantt,Flats
1401,52040838,Karachi,,8.0,1.0,1.0,1.0,1.0,0.28, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,279.0,10036.0,Bahria Town ,Sindh,Bahria Town Karachi,Flats
1402,52079448,Karachi,,5.0,6.0,1.0,1.0,1.0,9.0, For Sale,"Cantt, Karachi, Sindh, ",Undefined,4500.0,20000.0,Askari 5 ,Sindh,Cantt,Houses
