House Number,City,House Type,Parking Spaces,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Store Rooms,price,Purpose,Location,Age Possession,area,price_per_sqft,colony,province,society
51877658,Karachi,Karachi Houses,,3.0,3.0,1.0,1.0,0.0,2.2, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1800.0,12222.22,Bahria Town ,Sindh,Bahria Town Karachi
51163939,Karachi,Karachi Flats,1.0,3.0,3.0,1.0,1.0,1.0,4.05, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,15000.0,Askari 5 ,Sindh,Cantt
52115873,Karachi,Karachi Houses,,5.0,5.0,1.0,2.0,1.0,3.3, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2448.0,13480.39,Bahria Town ,Sindh,Bahria Town Karachi
52067692,Karachi,Karachi Houses,1.0,6.0,7.0,1.0,1.0,2.0,40.0,,"DHA Defence, Karachi, Sindh, ",Relatively New,,,DHA Phase 7,Sindh,DHA Defence
52098914,Karachi,Karachi Houses,4.0,8.0,0.0,2.0,2.0,3.0,15.0, For Sale,"Naya Nazimabad, Karachi, Sindh, ",Relatively New,3600.0,41666.67,Naya Nazimabad,Sindh,Naya Nazimabad
52009731,Karachi,Karachi Flats,,2.0,2.0,0.0,1.0,1.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,954.0,7861.64,Bahria Apartments,Sindh,Bahria Town Karachi
52068082,Karachi,Karachi Houses,2.0,5.0,5.0,1.0,1.0,1.0,7.83, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,23200.0,Askari 5 ,Sindh,Cantt
52134301,Karachi,Karachi Flats,1.0,2.0,3.0,1.0,1.0,1.0,0.9, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,999.0,9009.01,Scheme 33,Sindh,Scheme 33
52134275,Karachi,Karachi Flats,1.0,3.0,3.0,1.0,1.0,1.0,0.9, For Sale,"Scheme 33, Karachi, Sindh, ",Under Construction,999.0,9009.01,Sector 25,Sindh,Scheme 33
47447024,Karachi,Karachi Houses,,6.0,6.0,0.0,2.0,0.0,33.0,,"DHA Defence, Karachi, Sindh, ",Undefined,,,DHA Phase 8,Sindh,DHA Defence
52062974,Karachi,Karachi Houses,1.0,2.0,2.0,0.0,1.0,0.0,2.0, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1080.0,18518.52,North Karachi ,Sindh,North Karachi
52057775,Karachi,Karachi Houses,2.0,5.0,6.0,1.0,2.0,1.0,3.5, For Sale,"Naya Nazimabad, Karachi, Sindh, ",Relatively New,1440.0,24305.56,Naya Nazimabad ,Sindh,Naya Nazimabad
52055155,Karachi,Karachi Houses,,5.0,6.0,0.0,0.0,0.0,15.0,,"DHA Defence, Karachi, Sindh, ",Undefined,,,DHA Phase 6,Sindh,DHA Defence
51894777,Karachi,Karachi Houses,2.0,6.0,7.0,1.0,1.0,1.0,2.8, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2448.0,11437.91,Bahria Town ,Sindh,Bahria Town Karachi
52010592,Karachi,Karachi Flats,,1.0,1.0,1.0,1.0,1.0,0.5,,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,,,Bahria Town Karachi,Sindh,Bahria Town Karachi
48689613,Karachi,Karachi Flats,1.0,2.0,3.0,1.0,1.0,1.0,3.1, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1251.0,24780.18,Clifton ,Sindh,Clifton
48689608,Karachi,Karachi Flats,,3.0,1.0,1.0,1.0,1.0,4.75, For Sale,"Clifton, Karachi, Sindh, ",Undefined,2097.0,22651.41,Clifton ,Sindh,Clifton
52133707,Karachi,Karachi Houses,,3.0,3.0,1.0,2.0,1.0,2.0, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2115.0,9456.26,Bahria Sports City,Sindh,Bahria Town Karachi
51877668,Karachi,Karachi Houses,1.0,2.0,2.0,0.0,1.0,2.0,1.33, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Old Property,1368.0,9722.22,Bahria Town ,Sindh,Bahria Town Karachi
45138560,Karachi,Karachi Houses,2.0,5.0,5.0,1.0,2.0,1.0,6.0, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,17777.78,Askari 6,Sindh,Cantt
44838384,Karachi,Karachi Houses,2.0,5.0,1.0,1.0,1.0,1.0,6.2, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,18370.37,Askari 6,Sindh,Cantt
52093386,Karachi,Karachi Upper Portions,1.0,4.0,4.0,1.0,1.0,1.0,4.9, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,2700.0,18148.15,PECHS Block 2,Sindh,Jamshed Town
49854957,Karachi,Karachi Flats,,3.0,4.0,1.0,1.0,1.0,4.0,,"DHA Defence, Karachi, Sindh, ",Undefined,,,HMR Waterfront,Sindh,DHA Defence
52101693,Karachi,Karachi Flats,1.0,3.0,3.0,0.0,1.0,1.0,2.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1800.0,12222.22,DHA Phase 5,Sindh,DHA Defence
51805050,Karachi,Karachi Houses,3.0,7.0,7.0,0.0,1.0,1.0,16.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,36666.67,DHA Phase 8,Sindh,DHA Defence
51561329,Karachi,Karachi Flats,,2.0,2.0,1.0,1.0,2.0,1.2, For Sale,"DHA Defence, Karachi, Sindh, ",New Property,1098.0,10928.96,DHA Phase 2 Extension,Sindh,DHA Defence
51951989,Karachi,Karachi Flats,1.0,3.0,3.0,2.0,1.0,2.0,8.0, For Sale," Island, Karachi, Sindh, ",Relatively New,2304.0,34722.22,Bath Island,Sindh, Island
51877670,Karachi,Karachi Houses,3.0,4.0,4.0,1.0,1.0,1.0,1.78, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",New Property,3150.0,5650.79,Bahria Town ,Sindh,Bahria Town Karachi
51805082,Karachi,Karachi Houses,,,,,,,3.5, For Sale,"North Karachi, Karachi, Sindh, ",Undefined,1080.0,32407.41,North Karachi ,Sindh,North Karachi
52130147,Karachi,Karachi Flats,,,,,,,1.05, For Sale,"North Karachi, Karachi, Sindh, ",Undefined,1197.0,8771.93,North Karachi ,Sindh,North Karachi
52034857,Karachi,Karachi Houses,2.0,5.0,6.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.22,Bahria Town ,Sindh,Bahria Town Karachi
52011323,Karachi,Karachi Houses,2.0,5.0,6.0,0.0,0.0,0.0,8.25, For Sale,Gulshan,New Property,3600.0,22916.67,Gulshan,Sindh,Gulshan
51986548,Karachi,Karachi Flats,1.0,3.0,3.0,0.0,1.0,0.0,3.82, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,2700.0,14148.15,Askari 5 ,Sindh,Cantt
52011360,Karachi,Karachi Flats,4.0,5.0,6.0,2.0,2.0,2.0,1.45, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,1098.0,13205.83,Malir Cantonment,Sindh,Cantt
51991079,Karachi,Karachi Houses,,4.0,4.0,1.0,1.0,1.0,1.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,3150.0,4444.44,Bahria Sports City,Sindh,Bahria Town Karachi
49942061,Karachi,Karachi Flats,1.0,3.0,3.0,0.0,1.0,1.0,1.45, For Sale,Gulistan,New Property,1449.0,10006.9,Gulistan,Sindh,Gulistan
48799899,Karachi,Karachi Houses,1.0,6.0,8.0,1.0,2.0,2.0,7.5, For Sale,Gulistan,New Property,2700.0,27777.78,Gulistan,Sindh,Gulistan
52133519,Karachi,Karachi Houses,3.0,6.0,6.0,1.0,2.0,1.0,20.0,,"DHA Defence, Karachi, Sindh, ",New Property,,,DHA Phase 5,Sindh,DHA Defence
46085146,Karachi,Karachi Upper Portions,2.0,3.0,3.0,1.0,1.0,1.0,1.85, For Sale,Gulistan,Relatively New,1980.0,9343.43,Gulistan,Sindh,Gulistan
51877671,Karachi,Karachi Houses,3.0,5.0,5.0,1.0,2.0,1.0,4.05, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,4500.0,9000.0,Bahria Paradise,Sindh,Bahria Town Karachi
50836828,Karachi,Karachi Houses,1.0,4.0,5.0,0.0,2.0,0.0,4.25, For Sale,"North Karachi, Karachi, Sindh, ",New Property,2160.0,19675.93,North Karachi,Sindh,North Karachi
52011390,Karachi,Karachi Flats,,0.0,0.0,0.0,0.0,0.0,1.6, For Sale,"Malir, Karachi, Sindh, ",Undefined,1098.0,14571.95,Roomi Residency,Sindh,Malir
52098180,Karachi,Karachi Houses,,3.0,3.0,1.0,1.0,1.0,1.32, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,11733.33,Bahria Town ,Sindh,Bahria Town Karachi
47399040,Karachi,Karachi Houses,6.0,4.0,5.0,3.0,3.0,1.0,23.0,,"DHA Defence, Karachi, Sindh, ",New Property,,,DHA Phase 8,Sindh,DHA Defence
52091169,Karachi,Karachi Houses,,4.0,4.0,0.0,0.0,0.0,8.65, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,3600.0,24027.78,DHA Phase 4,Sindh,DHA Defence
51746574,Karachi,Karachi Houses,,5.0,5.0,0.0,1.0,1.0,2.7, For Sale,Gulistan,Undefined,1350.0,20000.0,Gulistan,Sindh,Gulistan
51938189,Karachi,Karachi Flats,1.0,3.0,3.0,0.0,1.0,0.0,2.0, For Sale,Gulistan,Relatively New,1449.0,13802.62,Gulistan,Sindh,Gulistan
51925067,Karachi,Karachi Flats,1.0,3.0,3.0,2.0,1.0,1.0,2.25, For Sale,Gulistan,Old Property,1647.0,13661.2,Gulistan,Sindh,Gulistan
52133457,Karachi,Karachi Houses,4.0,6.0,6.0,1.0,2.0,1.0,22.0,,"DHA Defence, Karachi, Sindh, ",New Property,,,DHA Phase 8,Sindh,DHA Defence
51988199,Karachi,Karachi Houses,3.0,3.0,3.0,1.0,2.0,1.0,0.75, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Moderately Old,1125.0,6666.67,Bahria Town ,Sindh,Bahria Town Karachi
52041848,Karachi,Karachi Houses,,5.0,5.0,1.0,2.0,1.0,2.85, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2448.0,11642.16,Bahria Town ,Sindh,Bahria Town Karachi
25757819,Karachi,Karachi Flats,1.0,1.0,1.0,1.0,1.0,2.0,9.5, For Sale,"Navy Housing Scheme Karsaz, Karachi, Sindh, ",Relatively New,4203.0,22602.9,Navy Housing Scheme Karsaz,Sindh,Navy Housing Scheme Karsaz
52014665,Karachi,Karachi Houses,2.0,3.0,4.0,1.0,1.0,1.0,1.42, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6713.95,Bahria Town ,Sindh,Bahria Town Karachi
52070403,Karachi,Karachi Flats,4.0,2.0,2.0,2.0,1.0,1.0,2.4, For Sale,"Defence View Society, Karachi, Sindh, ",Undefined,1755.0,13675.21,Defence View Society,Sindh,Defence View Society
46892219,Karachi,Karachi Flats,1.0,4.0,4.0,1.0,1.0,1.0,2.7, For Sale,Gulistan,Relatively New,2403.0,11235.96,Gulistan,Sindh,Gulistan
52037806,Karachi,Karachi Flats,,,,,,,2.5, For Sale,"Clifton, Karachi, Sindh, ",Undefined,1701.0,14697.24,Clifton ,Sindh,Clifton
52077863,Karachi,Karachi Flats,,4.0,6.0,1.0,2.0,1.0,3.98, For Sale,"Saadi Road, Karachi, Sindh, ",Undefined,3600.0,11055.56,Tulip Tower,Sindh,Saadi Road
52125628,Karachi,Karachi Flats,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2403.0,9363.3,North Nazimabad ,Sindh,North Nazimabad
49821282,Karachi,Karachi Flats,1.0,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"Clifton, Karachi, Sindh, ",Relatively New,1647.0,13661.2,Clifton ,Sindh,Clifton
51966816,Karachi,Karachi Houses,400.0,4.0,4.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi
52098384,Karachi,Karachi Houses,3.0,6.0,7.0,0.0,2.0,2.0,4.0, For Sale,Gulistan,Relatively New,1080.0,37037.04,Gulistan,Sindh,Gulistan
52067734,Karachi,Karachi Upper Portions,,2.0,2.0,0.0,1.0,0.0,2.6, For Sale,Gulshan,Under Construction,1098.0,23679.42,Bahadurabad,Sindh,Gulshan
52126802,Karachi,Karachi Houses,,9.0,10.0,1.0,2.0,1.0,6.75, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,3600.0,18750.0,Saadi Town ,Sindh,Scheme 33
52129800,Karachi,Karachi Houses,2.0,3.0,3.0,1.0,1.0,1.0,2.4, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1800.0,13333.33,Bahria Town ,Sindh,Bahria Town Karachi
52125579,Karachi,Karachi Lower Portions,,4.0,4.0,0.0,1.0,0.0,2.9, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2160.0,13425.93,North Nazimabad ,Sindh,North Nazimabad
52125058,Karachi,Karachi Houses,,,,,,,10.6, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,23555.56,DHA Phase 6,Sindh,DHA Defence
52122652,Karachi,Karachi Flats,,0.0,0.0,0.0,0.0,0.0,0.95, For Sale,Gulshan,Undefined,801.0,11860.17,Sadaf Cooperative Housing Society,Sindh,Gulshan
52130148,Karachi,Karachi Flats,3.0,6.0,8.0,1.0,2.0,1.0,0.58, For Sale,"North Karachi, Karachi, Sindh, ",Relatively New,1098.0,5282.33,North Karachi ,Sindh,North Karachi
51298140,Karachi,Karachi Flats,2.0,5.0,6.0,1.0,1.0,1.0,4.4, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,13037.04,Askari 6,Sindh,Cantt
48087106,Karachi,Karachi Flats,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,1422.0,37974.68,HMR Waterfront,Sindh,DHA Defence
51944562,Karachi,Karachi Houses,6.0,6.0,7.0,0.0,0.0,0.0,42.0,,"DHA Defence, Karachi, Sindh, ",Relatively New,,,DHA Phase 8,Sindh,DHA Defence
51940860,Karachi,Karachi Flats,1.0,0.0,0.0,0.0,0.0,0.0,3.2, For Sale,"Jamshed Town, Karachi, Sindh, ",Relatively New,1692.0,18912.53,Garden East,Sindh,Jamshed Town
52125627,Karachi,Karachi Flats,,3.0,3.0,0.0,1.0,0.0,2.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2403.0,9363.3,North Nazimabad ,Sindh,North Nazimabad
52125580,Karachi,Karachi Flats,,2.0,2.0,0.0,1.0,0.0,0.7, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,954.0,7337.53,Nazimabad ,Sindh,Nazimabad
52127073,Karachi,Karachi Houses,,,,,,,1.7, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1800.0,9444.44,Bahria Town ,Sindh,Bahria Town Karachi
52127077,Karachi,Karachi Houses,,,,,,,4.6, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,4500.0,10222.22,Bahria Paradise ,Sindh,Bahria Town Karachi
52127075,Karachi,Karachi Houses,1.0,2.0,2.0,0.0,1.0,0.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2115.0,6382.98,Bahria Town ,Sindh,Bahria Town Karachi
52132468,Karachi,Karachi Houses,,4.0,4.0,0.0,2.0,0.0,6.5, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2160.0,30092.59,Shadman Town ,Sindh,North Nazimabad
52072107,Karachi,Karachi Houses,,4.0,4.0,0.0,2.0,0.0,2.0, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,3150.0,6349.21,Bahria Sports City,Sindh,Bahria Town Karachi
47415417,Karachi,Karachi Houses,2.0,3.0,3.0,1.0,1.0,1.0,6.0, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,17777.78,Askari 6,Sindh,Cantt
52025212,Karachi,Karachi Flats,,3.0,3.0,1.0,0.0,0.0,1.25, For Sale,Gulshan,Old Property,1296.0,9645.06,Gulshan,Sindh,Gulshan
52091350,Karachi,Karachi Flats,,0.0,0.0,0.0,0.0,0.0,3.4,,"DHA Defence, Karachi, Sindh, ",Undefined,,,HMR Waterfront,Sindh,DHA Defence
42475075,Karachi,Karachi Flats,2.0,4.0,5.0,1.0,1.0,1.0,12.75, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,3204.0,39794.01,Emaar Panorama,Sindh,DHA Defence
52061224,Karachi,Karachi Houses,4.0,6.0,6.0,1.0,2.0,2.0,9.25, For Sale,"DHA Defence, Karachi, Sindh, ",Moderately Old,4500.0,20555.56,DHA Phase 5,Sindh,DHA Defence
52127076,Karachi,Karachi Houses,,,,,,,1.7, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,3150.0,5396.83,Bahria Sports City,Sindh,Bahria Town Karachi
52127074,Karachi,Karachi Houses,,,,,,,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi
51942728,Karachi,Karachi Lower Portions,1.0,4.0,4.0,1.0,1.0,1.0,6.25, For Sale,"Jamshed Town, Karachi, Sindh, ",Moderately Old,2502.0,24980.02,PECHS Block 2,Sindh,Jamshed Town
52100211,,,,2.0,2.0,0.0,1.0,0.0,14.0,,"DHA City Karachi, Karachi, Sindh, ",Undefined,,,DHA City Karachi,Sindh,DHA City Karachi
51900172,Karachi,Karachi Houses,2.0,6.0,7.0,1.0,2.0,1.0,3.85, For Sale,"Scheme 33, Karachi, Sindh, ",Relatively New,2160.0,17824.07,Saadi Town,Sindh,Scheme 33
51725537,Karachi,Karachi Houses,6.0,13.0,13.0,1.0,4.0,4.0,8.6, For Sale,Gulistan,New Property,3600.0,23888.89,Sindh Baloch Housing Society,Sindh,Gulistan
52020162,Karachi,Karachi Houses,2.0,3.0,3.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Under Construction,1368.0,9868.42,Bahria Town ,Sindh,Bahria Town Karachi
50921716,Karachi,Karachi Houses,4.0,4.0,4.0,2.0,2.0,0.0,2.1, For Sale,Gulistan,Relatively New,1080.0,19444.44,Gulistan,Sindh,Gulistan
51722863,Karachi,Karachi Houses,2.0,4.0,5.0,1.0,1.0,1.0,5.5, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,4500.0,12222.22,Bahria Town ,Sindh,Bahria Town Karachi
48229014,Karachi,Karachi Houses,,0.0,0.0,0.0,1.0,0.0,14.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,32222.22,DHA Phase 6,Sindh,DHA Defence
50174451,Karachi,Karachi Flats,,3.0,3.0,2.0,2.0,1.0,5.65, For Sale," Island, Karachi, Sindh, ",Relatively New,2115.0,26713.95,Bath Island,Sindh, Island
51891902,Karachi,Karachi Houses,,3.0,3.0,0.0,2.0,2.0,14.5, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,4500.0,32222.22,DHA Phase 6,Sindh,DHA Defence
52073634,Karachi,Karachi Flats,,,,,,,2.9, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,1998.0,14514.51,DHA Phase 7,Sindh,DHA Defence
52102121,Karachi,Karachi Houses,1.0,5.0,7.0,1.0,3.0,1.0,13.0, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,28888.89,DHA Phase 8,Sindh,DHA Defence
52079682,Karachi,Karachi Houses,2.0,6.0,7.0,2.0,2.0,2.0,14.75, For Sale,"DHA Defence, Karachi, Sindh, ",Relatively New,4500.0,32777.78,DHA Phase 6,Sindh,DHA Defence
52112978,Karachi,Karachi Houses,,3.0,3.0,1.0,1.0,1.0,25.0,,"DHA Defence, Karachi, Sindh, ",Undefined,,,DHA Phase 6,Sindh,DHA Defence
52021813,Karachi,Karachi Houses,2.0,5.0,5.0,1.0,1.0,1.0,9.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,4500.0,21777.78,Falcon Complex New Malir,Sindh,Malir
51938721,Karachi,Karachi Houses,,3.0,3.0,1.0,2.0,1.0,1.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,1125.0,12000.0,Bahria Town ,Sindh,Bahria Town Karachi
52143268,Karachi,Karachi Flats,,4.0,4.0,0.0,1.0,0.0,2.3, For Sale,"DHA Defence, Karachi, Sindh, ",Old Property,1998.0,11511.51,DHA Phase 2 Extension,Sindh,DHA Defence
50953726,Karachi,Karachi Upper Portions,,3.0,3.0,2.0,1.0,0.0,2.9, For Sale,Gulshan,Relatively New,1980.0,14646.46,Gulshan,Sindh,Gulshan
51954564,Karachi,Karachi Houses,,5.0,5.0,0.0,2.0,0.0,3.35, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,2448.0,13684.64,Bahria Town ,Sindh,Bahria Town Karachi
49663553,Karachi,Karachi Flats,2.0,3.0,3.0,0.0,0.0,0.0,2.75, For Sale,Gulistan,Relatively New,1800.0,15277.78,Gulistan,Sindh,Gulistan
52012922,Karachi,Karachi Flats,,3.0,3.0,1.0,0.0,0.0,2.65,,"DHA Defence, Karachi, Sindh, ",Undefined,,,DHA Phase 7 Extension,Sindh,DHA Defence
52046855,Karachi,Karachi Flats,,2.0,2.0,0.0,0.0,0.0,5.83,,"DHA Defence, Karachi, Sindh, ",Relatively New,,,HMR Waterfront,Sindh,DHA Defence
52030038,Karachi,Karachi Houses,3.0,6.0,5.0,0.0,1.0,1.0,7.4, For Sale,"Malir, Karachi, Sindh, ",Relatively New,3150.0,23492.06,Falcon Complex New Malir,Sindh,Malir
52121837,Karachi,Karachi Houses,,0.0,0.0,0.0,0.0,0.0,1.45, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,2115.0,6855.79,Bahria Town ,Sindh,Bahria Town Karachi
51983578,Karachi,Karachi Houses,1.0,2.0,2.0,1.0,1.0,1.0,5.4, For Sale,Gulistan,New Property,2160.0,25000.0,Gulistan,Sindh,Gulistan
52143266,Karachi,Karachi Flats,,,,,,,6.85, For Sale,"DHA Defence, Karachi, Sindh, ",Undefined,2664.0,25713.21,Emaar Coral Towers,Sindh,DHA Defence
51564423,Karachi,Karachi Houses,,4.0,5.0,0.0,2.0,0.0,2.2, For Sale,Gulshan,Undefined,1080.0,20370.37,Sadaf Cooperative Housing Society,Sindh,Gulshan
51164362,Karachi,Karachi Houses,4.0,5.0,5.0,1.0,1.0,1.0,6.35, For Sale,"Cantt, Karachi, Sindh, ",Relatively New,3375.0,18814.81,Askari 6,Sindh,Cantt
51622608,Karachi,Karachi Flats,,3.0,3.0,1.0,1.0,0.0,3.6, For Sale,"Cantt, Karachi, Sindh, ",Undefined,2403.0,14981.27,Askari 5 ,Sindh,Cantt
52040838,Karachi,Karachi Flats,,8.0,1.0,1.0,1.0,1.0,0.28, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Undefined,279.0,10035.84,Bahria Town ,Sindh,Bahria Town Karachi
52079448,Karachi,Karachi Houses,,5.0,6.0,1.0,1.0,1.0,9.0, For Sale,"Cantt, Karachi, Sindh, ",Undefined,4500.0,20000.0,Askari 5 ,Sindh,Cantt
51378398,Karachi,Karachi Houses,2.0,5.0,5.0,1.0,1.0,1.0,10.8, For Sale,"Malir, Karachi, Sindh, ",Relatively New,4500.0,24000.0,Falcon Complex New Malir,Sindh,Malir
46454396,Karachi,Karachi Flats,,3.0,3.0,0.0,1.0,0.0,7.0, For Sale,Gulistan,Relatively New,2574.0,27195.03,Askari 4,Sindh,Gulistan
52120996,Karachi,Karachi Houses,,8.0,8.0,0.0,2.0,0.0,5.25, For Sale,"North Nazimabad, Karachi, Sindh, ",Undefined,2304.0,22786.46,North Nazimabad ,Sindh,North Nazimabad
52115591,Karachi,Karachi Flats,1.0,3.0,4.0,1.0,2.0,1.0,5.5, For Sale,Gulistan,Relatively New,2745.0,20036.43,Askari 4,Sindh,Gulistan
52125581,Karachi,Karachi Flats,,2.0,2.0,0.0,1.0,0.0,0.6, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,954.0,6289.31,Nazimabad ,Sindh,Nazimabad
51791636,Karachi,Karachi Upper Portions,,4.0,4.0,1.0,1.0,1.0,2.85, For Sale,"North Nazimabad, Karachi, Sindh, ",Relatively New,2430.0,11728.4,North Nazimabad ,Sindh,North Nazimabad
52048568,Karachi,Karachi Houses,1.0,4.0,4.0,1.0,2.0,1.0,1.5, For Sale,"Gadap Town, Karachi, Sindh, ",Undefined,1080.0,13888.89,Gulshan,Sindh,Gadap Town
52053060,Karachi,Karachi Houses,1.0,6.0,7.0,0.0,2.0,0.0,3.0, For Sale,"Gadap Town, Karachi, Sindh, ",Undefined,1800.0,16666.67,Gulshan,Sindh,Gadap Town
51244707,Karachi,Karachi Houses,,5.0,4.0,0.0,0.0,0.0,6.3, For Sale,"Cantt, Karachi, Sindh, ",Undefined,3375.0,18666.67,Askari 6,Sindh,Cantt
52085776,Karachi,Karachi Houses,,4.0,4.0,0.0,0.0,0.0,1.85, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,3150.0,5873.02,Bahria Sports City,Sindh,Bahria Town Karachi
52085610,Karachi,Karachi Houses,1.0,3.0,3.0,0.0,1.0,1.0,1.2, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Relatively New,1125.0,10666.67,Bahria Town ,Sindh,Bahria Town Karachi
52018256,Karachi,Karachi Houses,2.0,6.0,6.0,2.0,2.0,1.0,12.5, For Sale,"DHA Defence, Karachi, Sindh, ",Old Property,4500.0,27777.78,DHA Phase 6,Sindh,DHA Defence
52121225,Karachi,Karachi Flats,1.0,2.0,2.0,0.0,1.0,1.0,1.1, For Sale,"PIB Colony, Karachi, Sindh, ",Undefined,900.0,12222.22,PIB Colony,Sindh,PIB Colony
51990260,Karachi,Karachi Houses,,3.0,3.0,1.0,2.0,1.0,1.15, For Sale,"Bahria Town Karachi, Karachi, Sindh, ",Old Property,1125.0,10222.22,Bahria Town ,Sindh,Bahria Town Karachi
48799520,Karachi,Karachi Houses,2.0,4.0,4.0,1.0,2.0,1.0,1.12, For Sale,"Karachi Motorway, Karachi, Sindh, ",Relatively New,1080.0,10370.37,Saima Villas,Sindh,Karachi Motorway
52077185,Karachi,Karachi Houses,8.0,6.0,7.0,2.0,2.0,2.0,42.0,,"DHA Defence, Karachi, Sindh, ",Under Construction,,,DHA Phase 8 ,Sindh,DHA Defence
52079866,Karachi,Karachi Flats,,3.0,3.0,0.0,1.0,1.0,1.2, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,1350.0,8888.89,Nazimabad 3,Sindh,Nazimabad
51013312,Karachi,Karachi Flats,,2.0,2.0,1.0,1.0,1.0,3.56, For Sale,"Cantt, Karachi, Sindh, ",Moderately Old,2241.0,15885.77,Askari 5 ,Sindh,Cantt
51504861,Karachi,Karachi Upper Portions,1.0,2.0,2.0,0.0,1.0,1.0,2.4, For Sale,"Nazimabad, Karachi, Sindh, ",Relatively New,2070.0,11594.2,Nazimabad 2 ,Sindh,Nazimabad
52006158,Karachi,Karachi Lower Portions,,0.0,0.0,0.0,0.0,0.0,1.15, For Sale,"Nazimabad, Karachi, Sindh, ",Undefined,1080.0,10648.15,Nazimabad 2 ,Sindh,Nazimabad
